Nom,Lien,Prix,Lieu,Taille,Taille_terrain,Pieces
"Cotes d'armor, nr carhaix une maison indépendante de 2 chambres, située à la limite du village de plourac'h",https://www.etreproprio.com/immobilier-23730117-vente-cotes-d-armor-nr-carhaix-une-maison-independante-de-2-chambres-situee-a-la-limite-du-village-de-plourac-h-callac,168 000,Callac 22160,80,1 156,4
Maison 155m² à callac,https://www.etreproprio.com/immobilier-23640226-vente-maison-155m-a-callac-callac,143 000,Callac 22160,155,715,6
Maison 158m² à callac,https://www.etreproprio.com/immobilier-23588994-vente-maison-158m-a-callac-callac,208 300,Callac 22160,158,915,7
Maison 168m² à callac,https://www.etreproprio.com/immobilier-23592356-vente-maison-168m-a-callac-callac,189 900,Callac 22160,168,11 926,7
Maison 145m² à callac,https://www.etreproprio.com/immobilier-23558739-vente-maison-145m-a-callac-callac,250 000,Callac 22160,145,4 000,6
Maison 96m² à callac,https://www.etreproprio.com/immobilier-23547823-vente-maison-96m-a-callac-callac,129 900,Callac 22160,96,514,4
Exclusivite ** 2 chambres** maison bourg,https://www.etreproprio.com/immobilier-20483367-vente-exclusivite-2-chambres-maison-bourg-callac,56 000,Callac 22160,48,115,3
Maison 120m² à callac,https://www.etreproprio.com/immobilier-23429848-vente-maison-120m-a-callac-callac,219 900,Callac 22160,120,2 383,6
Bien d'exception   ancien presbytère à callac,https://www.etreproprio.com/immobilier-23437274-vente-bien-d-exception-ancien-presbytere-a-callac-callac,223 800,Callac 22160,280,1 374,10
Maison à vendre 3 pièces callac (22),https://www.etreproprio.com/immobilier-23393779-vente-maison-a-vendre-3-pieces-callac-22-callac,77 000,Callac 22160,62,,3
Maison 120m² à callac,https://www.etreproprio.com/immobilier-23165537-vente-maison-120m-a-callac-callac,219 900,Callac 22160,120,2 383,6
Maison coup de coeur à callac (22),https://www.etreproprio.com/immobilier-21982506-vente-maison-coup-de-coeur-a-callac-22-callac,199 900,Callac 22160,160,915,8
Maison 115m² à callac,https://www.etreproprio.com/immobilier-22448175-vente-maison-115m-a-callac-callac,165 900,Callac 22160,115,2 536,7
Maison 163m² à callac,https://www.etreproprio.com/immobilier-21841219-vente-maison-163m-a-callac-callac,89 900,Callac 22160,163,660,7
Maison 53m² à callac,https://www.etreproprio.com/immobilier-22905164-vente-maison-53m-a-callac-callac,87 000,Callac 22160,53,1 051,3
"Cotes d'armor nr carnoët, un magnifique cottage, 3 chambres à coucher avec de beaux jardins",https://www.etreproprio.com/immobilier-21934084-vente-cotes-d-armor-nr-carnoet-un-magnifique-cottage-3-chambres-a-coucher-avec-de-beaux-jardins-callac,173 000,Callac 22160,73,1 310,5
"Cotes d'armor près de carhaix, maison individuelle de 3 chambres avec 1573m2 de terrain",https://www.etreproprio.com/immobilier-21327198-vente-cotes-d-armor-pres-de-carhaix-maison-individuelle-de-3-chambres-avec-1573m2-de-terrain-callac,94 000,Callac 22160,83,1 573,5
Longère callac 7 pièce(s) 166 m2,https://www.etreproprio.com/immobilier-22698400-vente-longere-callac-7-pieces-166-m2-callac,192 000,Callac 22160,166,11 920,7
Maison 121 m2 proche dinan,https://www.etreproprio.com/immobilier-23897257-vente-maison-121-m2-proche-dinan-calorguen,335 000,Calorguen 22100,121,,5
Proximite foret de lanouee et etang du gue aux loups,https://www.etreproprio.com/immobilier-23012606-vente-proximite-foret-de-lanouee-et-etang-du-gue-aux-loups-le-cambout,150 800,Le Cambout 22210,165,984,7
"Côtes d'armor: plourac'h. longère en pierre de 4 chambres, gîte, 4,5 ha de terrain et étang de loisirs.",https://www.etreproprio.com/immobilier-22540370-vente-cotes-d-armor-plourac-h-longere-en-pierre-de-4-chambres-gite-45-ha-de-terrain-et-etang-de-loisirs-callac,315 000,Callac 22160,130,44 975,9
Ancien hôtel restaurant + dépndances,https://www.etreproprio.com/immobilier-22483116-vente-ancien-hotel-restaurant-depndances-callac,290 000,Callac 22160,269,2 752,15
"Charmante maison des années 60  à découvrir : 4 chambres, garage et dépendances au calme",https://www.etreproprio.com/immobilier-22009728-vente-charmante-maison-des-annees-60-a-decouvrir-4-chambres-garage-et-dependances-au-calme-callac,126 000,Callac 22160,94,1 324,6
Maison au bourg de camlez,https://www.etreproprio.com/immobilier-22744162-vente-maison-au-bourg-de-camlez-camlez,168 500,Camlez 22450,54,1 880,3
Maison 211m² à camlez,https://www.etreproprio.com/immobilier-23167450-vente-maison-211m-a-camlez-camlez,572 900,Camlez 22450,211,7 500,9
Maison 147m² à camlez,https://www.etreproprio.com/immobilier-22757350-vente-maison-147m-a-camlez-camlez,293 000,Camlez 22450,147,2 886,7
Maison 200m² à canihuel,https://www.etreproprio.com/immobilier-23890420-vente-maison-200m-a-canihuel-canihuel,460 000,Canihuel 22480,200,1 116,2
Maison à canihuel,https://www.etreproprio.com/immobilier-23890412-vente-maison-a-canihuel-canihuel,59 000,Canihuel 22480,,,
Maison 81m² à canihuel,https://www.etreproprio.com/immobilier-23001294-vente-maison-81m-a-canihuel-canihuel,130 000,Canihuel 22480,81,565,4
Charmant ty breton en pierre avec poêle à bois et terrain at,https://www.etreproprio.com/immobilier-23273205-vente-charmant-ty-breton-en-pierre-avec-poele-a-bois-et-terrain-at-canihuel,79 800,Canihuel 22480,57,1 432,3
Maison 300m² à canihuel,https://www.etreproprio.com/immobilier-22763254-vente-maison-300m-a-canihuel-canihuel,424 000,Canihuel 22480,300,7 476,15
À vendre   ancien restaurant avec maison d'habitation en ple,https://www.etreproprio.com/immobilier-22743921-vente-a-vendre-ancien-restaurant-avec-maison-d-habitation-en-ple-canihuel,269 900,Canihuel 22480,275,1 016,12
Maison 74m² à caouennec-lanvezeac,https://www.etreproprio.com/immobilier-23575951-vente-maison-74m-a-caouennec-lanvezeac-caouennec-lanvezeac,198 000,Caouennec-Lanvezeac 22300,74,647,5
Maison à vendre 5 pièces carnoet (22),https://www.etreproprio.com/immobilier-23866123-vente-maison-a-vendre-5-pieces-carnoet-22-carnoet,45 500,Carnoet 22160,109,254,5
Maison 131m² à carnoet,https://www.etreproprio.com/immobilier-23631016-vente-maison-131m-a-carnoet-carnoet,240 000,Carnoet 22160,131,20 013,5
A saisir: ensemble de 4 maisons contiguës à restaurer,https://www.etreproprio.com/immobilier-23460312-vente-a-saisir-ensemble-de-4-maisons-contigues-a-restaurer-carnoet,75 000,Carnoet 22160,176,409,8
Maison 130m² à caulnes,https://www.etreproprio.com/immobilier-23360823-vente-maison-130m-a-caulnes-caulnes,220 500,Caulnes 22350,130,1 311,6
Maison 158m² à caulnes,https://www.etreproprio.com/immobilier-23337059-vente-maison-158m-a-caulnes-caulnes,235 000,Caulnes 22350,158,1 150,5
maison rénovée de 75 m² – caulnes,https://www.etreproprio.com/immobilier-22314705-vente-maison-renovee-de-75-m-caulnes-caulnes,149 950,Caulnes 22350,75,,3
À vendre   maison traditionnelle au cœur de caulnes,https://www.etreproprio.com/immobilier-23616487-vente-a-vendre-maison-traditionnelle-au-coeur-de-caulnes-caulnes,211 250,Caulnes 22350,163,1 377,7
"En exclusivité à caulnes, maison à vendre pour investisseur locatif",https://www.etreproprio.com/immobilier-23484461-vente-en-exclusivite-a-caulnes-maison-a-vendre-pour-investisseur-locatif-caulnes,156 500,Caulnes 22350,58,313,4
Maison 103m² à caulnes,https://www.etreproprio.com/immobilier-23352010-vente-maison-103m-a-caulnes-caulnes,229 460,Caulnes 22350,103,644,5
Maison 150m² à caulnes,https://www.etreproprio.com/immobilier-23349563-vente-maison-150m-a-caulnes-caulnes,262 500,Caulnes 22350,150,,7
Maison 150m² à caulnes,https://www.etreproprio.com/immobilier-23306365-vente-maison-150m-a-caulnes-caulnes,261 300,Caulnes 22350,150,3 836,7
Maison 89m² à caulnes,https://www.etreproprio.com/immobilier-23115402-vente-maison-89m-a-caulnes-caulnes,229 460,Caulnes 22350,89,755,5
Maison 149m² à caulnes,https://www.etreproprio.com/immobilier-22993926-vente-maison-149m-a-caulnes-caulnes,208 350,Caulnes 22350,149,1 377,7
Maison 150m² à caulnes,https://www.etreproprio.com/immobilier-22869780-vente-maison-150m-a-caulnes-caulnes,294 000,Caulnes 22350,150,3 836,7
Batiment en pierre à rénover centre de caulnes,https://www.etreproprio.com/immobilier-17763472-vente-batiment-en-pierre-a-renover-centre-de-caulnes-caulnes,39 400,Caulnes 22350,170,300,4
Belle maison familiale à vendre à caulnes,https://www.etreproprio.com/immobilier-22199454-vente-belle-maison-familiale-a-vendre-a-caulnes-caulnes,220 500,Caulnes 22350,148,1 377,6
Ancien presbytère à vendre,https://www.etreproprio.com/immobilier-22168739-vente-ancien-presbytere-a-vendre-caulnes,384 800,Caulnes 22350,252,5 581,8
Maison la chapelle blanche 2 pièces 66 m²,https://www.etreproprio.com/immobilier-20827568-vente-maison-la-chapelle-blanche-2-pieces-66-m-caulnes,81 200,Caulnes 22350,66,2 580,2
Maison à rénover,https://www.etreproprio.com/immobilier-21358520-vente-maison-a-renover-caulnes,97 000,Caulnes 22350,75,6 200,5
Maison centre de caulnes,https://www.etreproprio.com/immobilier-19814873-vente-maison-centre-de-caulnes-caulnes,85 700,Caulnes 22350,90,510,4
Guerledan longere t5 sur 9370m2,https://www.etreproprio.com/immobilier-23858725-vente-guerledan-longere-t5-sur-9370m2-caurel,99 500,Caurel 22530,100,,3
Maison 96m² à caurel,https://www.etreproprio.com/immobilier-22418024-vente-maison-96m-a-caurel-caurel,139 450,Caurel 22530,96,1 123,4
Maison 180m² à caurel,https://www.etreproprio.com/immobilier-23805258-vente-maison-180m-a-caurel-caurel,259 000,Caurel 22530,180,4 796,8
Maison 60m² à caurel,https://www.etreproprio.com/immobilier-22102792-vente-maison-60m-a-caurel-caurel,140 000,Caurel 22530,61,506,3
"Ensemble immobilier à vendre – caurel (22), proche du lac de guerlédan",https://www.etreproprio.com/immobilier-23748134-vente-ensemble-immobilier-a-vendre-caurel-22-proche-du-lac-de-guerledan-caurel,198 500,Caurel 22530,108,1 507,7
Maison 73m² à caurel,https://www.etreproprio.com/immobilier-23741619-vente-maison-73m-a-caurel-caurel,192 500,Caurel 22530,73,618,3
"Caurel, maison à vendre",https://www.etreproprio.com/immobilier-22878793-vente-caurel-maison-a-vendre-caurel,212 000,Caurel 22530,125,2 200,5
"Caurel, maison à vendre",https://www.etreproprio.com/immobilier-23228225-vente-caurel-maison-a-vendre-caurel,97 200,Caurel 22530,50,882,4
Maison 125m² à caurel,https://www.etreproprio.com/immobilier-19067106-vente-maison-125m-a-caurel-caurel,213 000,Caurel 22530,125,2 200,4
Maison 90m² à caurel,https://www.etreproprio.com/immobilier-23625046-vente-maison-90m-a-caurel-caurel,173 250,Caurel 22530,90,990,5
Maison 253m² à caurel,https://www.etreproprio.com/immobilier-23571058-vente-maison-253m-a-caurel-caurel,249 000,Caurel 22530,253,469,11
Maison 123m² à caurel,https://www.etreproprio.com/immobilier-23464188-vente-maison-123m-a-caurel-caurel,209 000,Caurel 22530,123,1 280,6
"Caurel, maison à vendre",https://www.etreproprio.com/immobilier-23397932-vente-caurel-maison-a-vendre-caurel,148 000,Caurel 22530,92,2 064,6
Maison 120m² à caurel,https://www.etreproprio.com/immobilier-23144357-vente-maison-120m-a-caurel-caurel,170 000,Caurel 22530,120,,4
"Maison de plain-pied avec gîte indépendant, proche du lac d",https://www.etreproprio.com/immobilier-23042528-vente-maison-de-plain-pied-avec-gite-independant-proche-du-lac-d-caurel,170 000,Caurel 22530,120,1 189,4
Charmante propriété de deux maisons,https://www.etreproprio.com/immobilier-23033580-vente-charmante-propriete-de-deux-maisons-caurel,220 000,Caurel 22530,112,4 714,6
Jolie maison en pierres,https://www.etreproprio.com/immobilier-22424535-vente-jolie-maison-en-pierres-caurel,95 850,Caurel 22530,71,142,3
"Caurel, maison à vendre",https://www.etreproprio.com/immobilier-22415306-vente-caurel-maison-a-vendre-caurel,90 000,Caurel 22530,158,,6
Ancien commerce avec appartement,https://www.etreproprio.com/immobilier-22184688-vente-ancien-commerce-avec-appartement-caurel,90 525,Caurel 22530,158,,5
Maison 80m² à caurel,https://www.etreproprio.com/immobilier-22023292-vente-maison-80m-a-caurel-caurel,115 500,Caurel 22530,80,,4
Vaste contemporaine,https://www.etreproprio.com/immobilier-23899414-vente-vaste-contemporaine-cavan,299 000,Cavan 22140,139,1 103,6
Maison 2012 de 4 chambres,https://www.etreproprio.com/immobilier-23897388-vente-maison-2012-de-4-chambres-cavan,332 800,Cavan 22140,130,1 950,6
Maison à vendre 4 pièces cavan (22),https://www.etreproprio.com/immobilier-23877058-vente-maison-a-vendre-4-pieces-cavan-22-cavan,177 500,Cavan 22140,70,2 248,4
Maison en pierres à vendre 6 pièces cavan (22),https://www.etreproprio.com/immobilier-23615210-vente-maison-en-pierres-a-vendre-6-pieces-cavan-22-cavan,222 500,Cavan 22140,107,,6
Cavan - maison néo-bretonne,https://www.etreproprio.com/immobilier-22534221-vente-cavan-maison-neo-bretonne-cavan,235 800,Cavan 22140,122,2 255,8
Maison 80m² à cavan,https://www.etreproprio.com/immobilier-23570027-vente-maison-80m-a-cavan-cavan,188 000,Cavan 22140,80,2 477,5
Maison contemporaine,https://www.etreproprio.com/immobilier-23504142-vente-maison-contemporaine-cavan,295 000,Cavan 22140,120,650,5
Maison 125m² à cavan,https://www.etreproprio.com/immobilier-21845398-vente-maison-125m-a-cavan-cavan,234 500,Cavan 22140,125,2 250,8
Maison 65m² à les champs-geraux,https://www.etreproprio.com/immobilier-23772863-vente-maison-65m-a-les-champs-geraux-les-champs-geraux,116 900,Les Champs-Geraux 22630,65,650,4
Maison familiale 125 m2 - 5 chambres,https://www.etreproprio.com/immobilier-23695633-vente-maison-familiale-125-m2-5-chambres-les-champs-geraux,332 480,Les Champs-Geraux 22630,125,4 200,6
Maison 4 pièce(s) 58m² -les champs geraux (22630),https://www.etreproprio.com/immobilier-22310397-vente-maison-4-pieces-58m-les-champs-geraux-22630-les-champs-geraux,118 250,Les Champs-Geraux 22630,59,641,4
Maison 78m² à les champs-geraux,https://www.etreproprio.com/immobilier-23090492-vente-maison-78m-a-les-champs-geraux-les-champs-geraux,248 500,Les Champs-Geraux 22630,78,411,4
Maison 77m² à la chapelle-blanche,https://www.etreproprio.com/immobilier-23756518-vente-maison-77m-a-la-chapelle-blanche-la-chapelle-blanche,106 000,La Chapelle-Blanche 22350,77,485,3
Maison 35m² à caurel,https://www.etreproprio.com/immobilier-21748875-vente-maison-35m-a-caurel-caurel,97 000,Caurel 22530,35,,3
"Cotes d'armor, caurel, maison de 3 chambres avec gîte attenant de 2 chambres, dépendance, à pied du lac",https://www.etreproprio.com/immobilier-21327195-vente-cotes-d-armor-caurel-maison-de-3-chambres-avec-gite-attenant-de-2-chambres-dependance-a-pied-du-lac-caurel,189 000,Caurel 22530,165,922,8
"Cotes d'armor, proche de mûr-de-bretagne. une maison individuelle de 3 chambres à vendre avec vue sur le lac de guerlédan",https://www.etreproprio.com/immobilier-21327376-vente-cotes-d-armor-proche-de-mur-de-bretagne-une-maison-individuelle-de-3-chambres-a-vendre-avec-vue-sur-le-lac-de-guerledan-caurel,146 000,Caurel 22530,61,1 626,6
Maison 157m² à caurel,https://www.etreproprio.com/immobilier-19038690-vente-maison-157m-a-caurel-caurel,158 000,Caurel 22530,157,,8
Caurel 22530 proche du lac de guerledan,https://www.etreproprio.com/immobilier-14966199-vente-caurel-22530-proche-du-lac-de-guerledan-caurel,309 455,Caurel 22530,100,3 130,5
A 10min de belle isle en terre,https://www.etreproprio.com/immobilier-23805989-vente-a-10min-de-belle-isle-en-terre-la-chapelle-neuve,155 900,La Chapelle-Neuve 22160,90,,5
Maison 670m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-23755983-vente-maison-670m-a-la-chapelle-neuve-la-chapelle-neuve,820 000,La Chapelle-Neuve 22160,670,18 249,28
"Domaine avec 10 locaux à usage d’habitation,  dépendances, 6 emplacements de camping et un  étang sur 1,8 hectares",https://www.etreproprio.com/immobilier-23736332-vente-domaine-avec-10-locaux-a-usage-d-habitation-dependances-6-emplacements-de-camping-et-un-etang-sur-18-hectares-la-chapelle-neuve,820 000,La Chapelle-Neuve 22160,689,,
Maison 150m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-23620169-vente-maison-150m-a-la-chapelle-neuve-la-chapelle-neuve,195 000,La Chapelle-Neuve 22160,150,3 877,6
Maison 130m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-23610977-vente-maison-130m-a-la-chapelle-neuve-la-chapelle-neuve,119 900,La Chapelle-Neuve 22160,130,676,7
Maison 70m² à chatelaudren,https://www.etreproprio.com/immobilier-23832719-vente-maison-70m-a-chatelaudren-chatelaudren,112 350,Chatelaudren 22170,70,,3
Maison 53m² à chatelaudren,https://www.etreproprio.com/immobilier-23778263-vente-maison-53m-a-chatelaudren-chatelaudren,149 520,Chatelaudren 22170,53,,2
Maison 63m² à chatelaudren,https://www.etreproprio.com/immobilier-23778264-vente-maison-63m-a-chatelaudren-chatelaudren,229 680,Chatelaudren 22170,64,,3
Maison 53m² à chatelaudren,https://www.etreproprio.com/immobilier-23778265-vente-maison-53m-a-chatelaudren-chatelaudren,201 840,Chatelaudren 22170,53,,2
"Maison 4 pièces, 97m2, chatelaudren-plouagat (22170)",https://www.etreproprio.com/immobilier-23667923-vente-maison-4-pieces-97m2-chatelaudren-plouagat-22170-chatelaudren,246 620,Chatelaudren 22170,97,3 453,4
Maison 3 chambres,https://www.etreproprio.com/immobilier-23650174-vente-maison-3-chambres-chatelaudren,195 500,Chatelaudren 22170,79,,6
